,month_year,campaign_name,spend,transactions,visits,rev,CAC,spend_per_visit,percent_visits_with_transactions,percent_daily_transactions,percent_daily_spend,percent_daily_visits,percent_daily_rev,transactions_index,spend_index,visits_index,rev_index
27,2023-01,Prospecting Interests,3765.02,2.7011390310822,448,4621.242906028127,1393.8638317671343,8.4040625,0.00602932819437991,0.015274530847660022,0.03358082522677423,0.012928173606902722,0.011402377302129977,45.485871012727614,100.0,38.498677503002504,33.95502411012455
28,2023-01,Prospecting-PurchaseCustom-2021,0.0,0.0,0,0.03188262617,,,,0.0,0.0,0.0,7.866665751304493e-08,,,,inf
29,2023-01,Prospecting_Advantage+Shopping Campaign,7470.709997,5.62888592436,1240,14679.10246672,1327.2093443338727,6.024766126612903,0.0045394241325483866,0.03183049472842172,0.06663247651517709,0.03578333766196289,0.036218971429490474,47.77024116936669,100.0,53.7025479666997,54.35633391359956
30,2023-01,Retargeting,32917.729998,56.9511780102,6920,120958.207142,577.9991063943297,4.756897398554914,0.00822993901881503,0.3220502592859333,0.29359858325453286,0.19969411017805097,0.2984502532474934,109.69067211292858,100.0,68.0160333079427,101.6524841295826
31,2023-01,Retargeting - Warm,0.0,0.000301725881,1,0.8307964790411,0.0,0.0,0.000301725881,1.7062140170642872e-06,0.0,2.8857530372550716e-05,2.049893309644192e-06,inf,,inf,inf
32,2023-01,Retargeting - Whitelisting,0.0,1.7940857303547,1,1646.4228734443,0.0,0.0,1.7940857303547,0.010145282236979228,0.0,2.8857530372550716e-05,0.0040623562066777535,inf,,inf,inf
33,2023-01,US_reach,0.0,0.0,0,0.000499544901,,,,0.0,0.0,0.0,1.2325687172009688e-09,,,,inf
34,2023-01,UTM [Facebook / (not set)],0.0,0.5121166104778,2,1187.5992767616722,0.0,0.0,0.2560583052389,0.0028959416284500767,0.0,5.771506074510143e-05,0.002930262553329381,inf,,inf,inf
35,2023-01,UTM [facebook / (not set)],0.0,0.0,0,0.05984716839,,,,0.0,0.0,0.0,1.4766590034831056e-07,,,,inf
36,2023-01,UTM [facebook / cpm],0.0,0.0,0,0.03188262617,,,,0.0,0.0,0.0,7.866665751304493e-08,,,,inf
37,2023-01,lal-1,0.0,0.0,0,0.0001090771426,,,,0.0,0.0,0.0,2.6913511370308065e-10,,,,inf
38,2023-01,lal-1-bitly,0.0,0.0001219750435,1,0.393009053755,0.0,0.0,0.0001219750435,6.897503398183007e-07,0.0,2.8857530372550716e-05,9.697039530690095e-07,inf,,inf,inf
39,2023-01,lewis_howes,0.0,0.0,308,0.0,,0.0,0.0,0.0,0.0,0.008888119354745622,0.0,,,inf,
40,2023-01,no_bread,0.0,0.0,2,0.0,,0.0,0.0,0.0,0.0,5.771506074510143e-05,0.0,,,inf,
41,2023-01,pro-lal-affordability,0.0,0.0006058406477,3,2.081302087008,0.0,0.0,0.0002019468825666667,3.4259368198283486e-06,0.0,8.657259111765215e-05,5.135369890385789e-06,inf,,inf,inf
42,2023-01,pro-lal-affordability-test,0.0,0.000237195957,1,0.73387326714,0.0,0.0,0.000237195957,1.3413071006142093e-06,0.0,2.8857530372550716e-05,1.8107466008682847e-06,inf,,inf,inf
43,2023-01,pro-lal3,0.0,0.0,0,0.1208935773252,,,,0.0,0.0,0.0,2.982907867206073e-07,,,,inf
44,2023-01,pro-saturn,0.0,0.0,0,0.03263023534,,,,0.0,0.0,0.0,8.051129585043953e-08,,,,inf
45,2023-01,pro-saturn-holiday,0.0,0.0,0,0.062833934457,,,,0.0,0.0,0.0,1.5503539688888598e-07,,,,inf
46,2023-01,prospecting,0.0,0.0018945011386,8,5.6260900249812,0.0,0.0,0.000236812642325,1.0713116114900239e-05,0.0,0.00023086024298040573,1.3881720243899045e-05,inf,,inf,inf
47,2023-01,prospecting-f1,0.0,0.0,0,0.041157193051,,,,0.0,0.0,0.0,1.015505684091923e-07,,,,inf
48,2023-01,red_gerard,0.0,0.0,0,0.138837400313,,,,0.0,0.0,0.0,3.425650748526243e-07,,,,inf
49,2023-01,retargeting-shopvisitors45d,0.0,0.0003171674391,1,1.08489001175,0.0,0.0,0.0003171674391,1.793533682146424e-06,0.0,2.8857530372550716e-05,2.6768394340728974e-06,inf,,inf,inf
50,2023-01,rt-180-mobile,0.0,0.0,0,0.004841047722,,,,0.0,0.0,0.0,1.1944720021502557e-08,,,,inf
51,2023-01,rt-180-warm,0.0,0.0,0,0.06712267701,,,,0.0,0.0,0.0,1.656173683920971e-07,,,,inf
52,2023-01,rt-afford-bitly,0.0,0.0006070638016,2,1.8394974182000001,0.0,0.0,0.0003035319008,3.432853569304032e-06,0.0,5.771506074510143e-05,4.53874510280562e-06,inf,,inf,inf
53,2023-01,test,0.0,0.0,0,0.01594131309,,,,0.0,0.0,0.0,3.933332876885938e-08,,,,inf
54,2023-01,tube_tspropecting1,0.0,0.0,0,0.0826947451106,,,,0.0,0.0,0.0,2.0403962826203151e-07,,,,inf
55,2023-01,{{campaign.name}},0.0,0.0,0,0.01436157069,,,,0.0,0.0,0.0,3.5435498844906305e-08,,,,inf
56,2023-02,Blended Acquisition,33070.919999,33.3038613201,27831,86695.427736,993.0055761744536,1.1882763824152922,0.0011966462333405194,0.15568814589367075,0.1545988127356063,0.3597270153941603,0.17329774080226512,100.70461935560103,100.0,232.68420308593358,112.09513044491331
57,2023-02,Blended Acquisition UK,0.0,0.1182887716122,1,184.092947047469,0.0,0.0,0.1182887716122,0.0005529737034194447,0.0,1.2925407473470602e-05,0.0003679881702424525,inf,,inf,inf
58,2023-02,Character_8Sleep_Sales&Creative_testing,13475.629997,7.958235401081,8950,14870.60246260327,1693.2937162388473,1.505656982905028,0.0008891883129699441,0.037202980827688414,0.06299541707528902,0.11568239688756188,0.02972523324973041,59.05664658625125,100.0,183.6362107886419,47.18634248298456
59,2023-02,FB_A_Content_PS_CBO_RON_UGC_Quotical_Journiest,0.0,0.0,0,0.003261744481,,,,0.0,0.0,0.0,6.5199857061993285e-09,,,,inf
60,2023-02,FB_A_SkepticsTH_Trueself_PS_CBO_Competitors,0.0,0.0,0,0.001718214316,,,,0.0,0.0,0.0,3.434583194902034e-09,,,,inf
61,2023-02,GeistM_FB_A_PodIcons_Popdust_Conv_HomeHoliday,0.0,0.0,0,0.04583391538,,,,0.0,0.0,0.0,9.161860313629808e-08,,,,inf
62,2023-02,GeistM_FB_A_PodIcons_Popdust_Conv_Luxury,0.0,0.0003652026345,1,0.899414608,0.0,0.0,0.0003652026345,1.707241106197898e-06,0.0,1.2925407473470602e-05,1.797863205492114e-06,inf,,inf,inf
63,2023-02,GeistM_FB_A_PodIcons_Popdust_Conv_RON,0.0,0.0001999582248,1,0.6557489284190001,0.0,0.0,0.0001999582248,9.347602362406287e-07,0.0,1.2925407473470602e-05,1.3107935538950047e-06,inf,,inf,inf
64,2023-02,GeistM_FB_A_Skeptics_LibertyProject_Conv_RT_2019,0.0,0.0,0,0.00164274813,,,,0.0,0.0,0.0,3.2837318768764943e-09,,,,inf
65,2023-02,Labor day - Prospecting - Social Method (New),0.0,0.0,0,0.053230761704,,,,0.0,0.0,0.0,1.0640435124880728e-07,,,,inf
66,2023-02,Louisa_Nicola,0.0,0.0,49,0.0,,0.0,0.0,0.0,0.0,0.0006333449662000595,0.0,,,inf,
67,2023-02,Prospecting - Black Crow LAL - ABO,102992.669992,94.613801096,24642,228263.6533644332,1088.5586330846,4.179558071260449,0.0038395341732002275,0.4422984808580918,0.4814666329728587,0.31850789096126253,0.45628214161173675,91.86482521687545,100.0,66.1536790191684,94.76921355782892
68,2023-02,Prospecting - Cooling,0.0,0.0001369306126,1,0.5705345624939999,0.0,0.0,0.0001369306126,6.40120164652262e-07,0.0,1.2925407473470602e-05,1.1404563459897725e-06,inf,,inf,inf
69,2023-02,Prospecting - Dual Optimization,0.0,0.0009875700885,0,0.4320515013018,0.0,,inf,4.6166705578316305e-06,0.0,0.0,8.636389604516346e-07,inf,,,inf
70,2023-02,Prospecting - IC Step 1 Custom - 2020,0.0,0.0,0,0.0692499779918,,,,0.0,0.0,0.0,1.3842557848759767e-07,,,,inf
71,2023-02,Prospecting - Pod Purchase Custom - 2020,0.0,0.0007315351937,3,2.18549766145,0.0,0.0,0.00024384506456666668,3.4197643591070034e-06,0.0,3.87762224204118e-05,4.368648003113172e-06,inf,,inf,inf
72,2023-02,Prospecting - Purchase,0.0,0.0002130125625,1,0.641167346884,0.0,0.0,0.0002130125625,9.957863620957775e-07,0.0,1.2925407473470602e-05,1.2816460520794016e-06,inf,,inf,inf
73,2023-02,Prospecting - Purchase - 2020,0.0,0.0001180999361,1,0.4501782714736,0.0,0.0,0.0001180999361,5.520909393912521e-07,0.0,1.2925407473470602e-05,8.998730318536539e-07,inf,,inf,inf
74,2023-02,Prospecting - Purchase - Accessory,0.0,0.0,0,0.340887370563,,,,0.0,0.0,0.0,6.81408613225652e-07,,,,inf
75,2023-02,Prospecting - Purchase Custom - 2021,0.0,5.9911968226931,9,9573.857895736886,0.0,0.0,0.6656885358547888,0.028007512883984686,0.0,0.00011632866726123542,0.01913743305062653,inf,,inf,inf
76,2023-02,Prospecting - Purchase Standard - 2020,0.0,0.0,0,0.113622627689,,,,0.0,0.0,0.0,2.2712321972135747e-07,,,,inf
77,2023-02,Prospecting - Purchase Standard - 2021,0.0,0.0022130279264,8,6.065935525693,0.0,0.0,0.0002766284908,1.0345413445022606e-05,0.0,0.00010340325978776481,1.2125355972126828e-05,inf,,inf,inf
78,2023-02,Prospecting - Purchase Standard - 2021 - Copy,0.0,0.0001999582248,1,0.654192394749,0.0,0.0,0.0001999582248,9.347602362406287e-07,0.0,1.2925407473470602e-05,1.3076821583400385e-06,inf,,inf,inf
79,2023-02,Prospecting - Purchase Standard Cover- 2021,0.0,0.0,0,0.10520835205000001,,,,0.0,0.0,0.0,2.103037057422975e-07,,,,inf
80,2023-02,Prospecting - Whitelist - Pod Purchase Custom,0.0,0.0,0,0.003510221519,,,,0.0,0.0,0.0,7.0166729070256974e-09,,,,inf
81,2023-02,Prospecting Interests,6263.349999,2.965597657743,989,4310.825096596422,2112.0026119007625,6.3330131435793735,0.002998582060407482,0.013863509590161664,0.029279695684977635,0.012783227991262424,0.008617020179065954,47.34854398529331,100.0,43.65901930401907,29.430019600535122
82,2023-02,Prospecting-PurchaseCustom-2021,0.0,0.0,0,0.051974558554999994,,,,0.0,0.0,0.0,1.0389329416776592e-07,,,,inf
83,2023-02,Prospecting_Advantage+Shopping Campaign,12672.630018,8.14253254969,3194,18865.87166517,1556.3499366646645,3.967636198497182,0.0025493213994020034,0.03806452901528876,0.0592415800673113,0.0412837514702651,0.037711480561526955,64.25306173812244,100.0,69.68712080832043,63.65711467972077
84,2023-02,Retargeting,45439.250008,59.121545138500004,11316,136343.997352,768.5734515488825,4.015486921880523,0.0052245974848444685,0.2763800766677703,0.21241786146395708,0.14626391096979333,0.2725415553055761,130.1115051074301,100.0,68.85669122255582,128.30444362223315
85,2023-02,Retargeting - Warm,0.0,0.0018436124009,5,4.687733614308,0.0,0.0,0.00036872248017999997,8.618478010220046e-06,0.0,6.4627037367353e-05,9.370432398306025e-06,inf,,inf,inf
86,2023-02,Retargeting - Whitelisting,0.0,1.0996834430102,0,992.0712025046099,0.0,,inf,0.005140775559526385,0.0,0.0,0.0019830768772785535,inf,,,inf
87,2023-02,US_reach,0.0,0.0,0,0.001811719727,,,,0.0,0.0,0.0,3.6214935880133245e-09,,,,inf
88,2023-02,UTM [Facebook / (not set)],0.0,0.2539348646979,1,134.215755389211,0.0,0.0,0.2539348646979,0.0011870890249808873,0.0,1.2925407473470602e-05,0.00026828735720466795,inf,,inf,inf
89,2023-02,UTM [facebook / (not set)],0.0,0.0,0,0.0007712871684,,,,0.0,0.0,0.0,1.54174594074923e-09,,,,inf
90,2023-02,UTM [facebook / cpm],0.0,0.0,0,0.03045229015,,,,0.0,0.0,0.0,6.08718732125095e-08,,,,inf
91,2023-02,lal-1-bitly,0.0,0.0,0,0.07925575424,,,,0.0,0.0,0.0,1.5842638434400613e-07,,,,inf
92,2023-02,lal3-nonfinance,0.0,0.0003793892186,1,1.1121957762615,0.0,0.0,0.0003793892186,1.7735602321954778e-06,0.0,1.2925407473470602e-05,2.2231970057620973e-06,inf,,inf,inf
93,2023-02,lewis_howes,0.0,0.0,164,0.0,,0.0,0.0,0.0,0.0,0.0021197668256491787,0.0,,,inf,
94,2023-02,no_bread,0.0,0.3333333333,0,0.0,0.0,,inf,0.0015582592098626403,0.0,0.0,0.0,inf,,,
95,2023-02,pro-broad-affordability-female,0.0,0.0,0,0.001642429387,,,,0.0,0.0,0.0,3.283094733220375e-09,,,,inf
96,2023-02,pro-broad-allinterest,0.0,0.0,0,0.01573149856,,,,0.0,0.0,0.0,3.144610080457597e-08,,,,inf
97,2023-02,pro-hhi,0.0,0.0,0,0.001642429387,,,,0.0,0.0,0.0,3.283094733220375e-09,,,,inf
98,2023-02,pro-lal-afford-bitly,0.0,0.0002996295104,1,0.97813309852,0.0,0.0,0.0002996295104,1.4007013325223713e-06,0.0,1.2925407473470602e-05,1.955215639440783e-06,inf,,inf,inf
99,2023-02,pro-lal-affordability,0.0,0.0003434556534,1,1.0860881061639,0.0,0.0,0.0003434556534,1.6055788054303806e-06,0.0,1.2925407473470602e-05,2.171009706343005e-06,inf,,inf,inf
100,2023-02,pro-lal-affordability-test,0.0,0.000838345622,3,2.4656324539718,0.0,0.0,0.00027944854066666667,3.919079359980479e-06,0.0,3.87762224204118e-05,4.928616711174351e-06,inf,,inf,inf
101,2023-02,pro-news-unbox,0.0,0.000311038379,1,0.874526387575,0.0,0.0,0.000311038379,1.4540352562378928e-06,0.0,1.2925407473470602e-05,1.7481134956760993e-06,inf,,inf,inf
102,2023-02,pro-offer-aus,0.0,0.0,0,0.02069381777,,,,0.0,0.0,0.0,4.136540947736294e-08,,,,inf
103,2023-02,pro-saturn-holiday,0.0,0.0,0,0.002352200057,,,,0.0,0.0,0.0,4.701873748571308e-09,,,,inf
104,2023-02,prospecting,0.0,0.0009124520228000001,4,3.0818142064987,0.0,0.0,0.00022811300570000002,4.265510304684239e-06,0.0,5.1701629893882406e-05,6.160318410157386e-06,inf,,inf,inf
105,2023-02,prospecting-f1,0.0,0.0,0,0.00995356384,,,,0.0,0.0,0.0,1.9896437118411578e-08,,,,inf
106,2023-02,red_gerard,0.0,0.0,0,0.065281100995,,,,0.0,0.0,0.0,1.3049208724095477e-07,,,,inf
107,2023-02,retargeting-shopvisitors45d,0.0,0.0,0,0.0359405847186,,,,0.0,0.0,0.0,7.184256768202623e-08,,,,inf
108,2023-02,rt-afford-bitly,0.0,0.0,0,0.09468607840099999,,,,0.0,0.0,0.0,1.892704598250193e-07,,,,inf
109,2023-02,rt-bitly-afford-sale,0.0,0.0003359591319,1,1.0252576987873,0.0,0.0,0.0003359591319,1.5705342344189513e-06,0.0,1.2925407473470602e-05,2.049414226099832e-06,inf,,inf,inf
110,2023-02,rt-finance,0.0,0.0004260857884,2,1.336866201393,0.0,0.0,0.0002130428942,1.991856312096838e-06,0.0,2.5850814946941203e-05,2.6722965501917723e-06,inf,,inf,inf
111,2023-02,sweat_city,0.0,0.0,181,0.0,,0.0,0.0,0.0,0.0,0.0023394987526981787,0.0,,,inf,
112,2023-02,test,0.0,0.0,0,0.01522614508,,,,0.0,0.0,0.0,3.043593661624938e-08,,,,inf
113,2023-02,tube_tspropecting1,0.0,0.0010526328072,4,3.671147697105,0.0,0.0,0.0002631582018,4.9208242997609775e-06,0.0,5.1701629893882406e-05,7.338352421503241e-06,inf,,inf,inf
114,2023-03,1180_8Sleep_Prospecting_Elon_No_Comment,134.86,0.0178379442042,73,43.89417175954,7560.288251616283,1.8473972602739728,0.0002443554000575342,7.815615027933292e-05,0.0006387125714864155,0.0008312551953449709,8.853802834478272e-05,12.236513538076679,100.0,130.1454257288954,13.861951728730892
115,2023-03,Blended Acquisition,61921.929997,60.7243154964,42543,142971.7210736,1019.7221572743953,1.4555139505206496,0.0014273632676680065,0.26606085730601226,0.29326942859102534,0.48443958596659037,0.28838530915361377,90.72232949212159,100.0,165.18584575760832,98.33459646275553
116,2023-03,Blended Acquisition UK,0.0,3.1206986604335,1,3362.032323651634,0.0,0.0,3.1206986604335,0.013673200829046554,0.0,1.1387057470479054e-05,0.006781486043254677,inf,,inf,inf
117,2023-03,Character_8Sleep_Sales&Creative_testing,30903.570003,15.105338096099999,19437,33883.017175,2045.8707912654334,1.5899351753357,0.0007771434941657662,0.06618335951409436,0.14636288495274047,0.22133023605370136,0.06834473495663809,45.21867653501398,100.0,151.2201922811014,46.69540025718003
118,2023-03,FB_A_Icons_Topdust_PS_ABO_RON_Natural,0.0,0.0,0,0.0020661327015,,,,0.0,0.0,0.0,4.16755364907258e-09,,,,inf
119,2023-03,GeistM_FB_A_PodIcons_Popdust_Conv_HomeHoliday,0.0,0.0,0,0.02603511682,,,,0.0,0.0,0.0,5.2514897048214546e-08,,,,inf
120,2023-03,GeistM_FB_A_PodIcons_Popdust_Conv_Luxury,0.0,0.0,0,0.0568406858235,,,,0.0,0.0,0.0,1.146521747840965e-07,,,,inf
121,2023-03,GeistM_FB_A_PodIcons_Popdust_Conv_RON,0.0,0.0002382359875,1,0.729533154025,0.0,0.0,0.0002382359875,1.0438202647035548e-06,0.0,1.1387057470479054e-05,1.471526275136649e-06,inf,,inf,inf
122,2023-03,GeistM_FB_A_PodIcons_Popdust_Conv_RT_EndFunnel,0.0,0.0,0,0.04629169583,,,,0.0,0.0,0.0,9.337402468777218e-08,,,,inf
123,2023-03,Labor day - Prospecting - Social Method (New),0.0,0.0,0,0.015189432013000001,,,,0.0,0.0,0.0,3.0638289964221844e-08,,,,inf
124,2023-03,Louisa_Nicola,0.0,0.0,3,0.0,,0.0,0.0,0.0,0.0,3.416117241143716e-05,0.0,,,inf,
125,2023-03,Prospecting - Black Crow LAL - ABO,66855.808552,69.3363100473,15816,151734.1359295941,964.2250720638602,4.22709968082954,0.004383934626157057,0.30379392411123624,0.3166368485766825,0.1800977009530967,0.30605979539608713,95.94395771585758,100.0,56.87831399366679,96.65956339947786
126,2023-03,Prospecting - Cooling,0.0,0.0007671827022,3,2.1467247157255,0.0,0.0,0.0002557275674,3.361376506084717e-06,0.0,3.416117241143716e-05,4.330114138400178e-06,inf,,inf,inf
127,2023-03,Prospecting - Dual Optimization,0.0,0.0011143953926,0,4.459670362214,0.0,,inf,4.882673293379548e-06,0.0,0.0,8.995509087200704e-06,inf,,,inf
128,2023-03,Prospecting - IC Step 1 Custom - 2020,0.0,0.0,0,0.00960782774,,,,0.0,0.0,0.0,1.9379751130422615e-08,,,,inf
129,2023-03,Prospecting - Initiate Checkout,0.0,0.0,0,0.045345143957000004,,,,0.0,0.0,0.0,9.146475443156176e-08,,,,inf
130,2023-03,Prospecting - Pod Pro Cover Custom - 2021,0.0,0.0,0,0.029491749230000003,,,,0.0,0.0,0.0,5.948719897409744e-08,,,,inf
131,2023-03,Prospecting - Pod Purchase Custom - 2020,0.0,0.0006081627229,2,1.690789399194,0.0,0.0,0.00030408136145,2.6646376186146628e-06,0.0,2.2774114940958108e-05,3.410456417106464e-06,inf,,inf,inf
132,2023-03,Prospecting - Purchase,0.0,0.0003113462019,1,0.8927718789533,0.0,0.0,0.0003113462019,1.3641493810069498e-06,0.0,1.1387057470479054e-05,1.8007917396690065e-06,inf,,inf,inf
133,2023-03,Prospecting - Purchase - 2020,0.0,0.0001612787466,1,0.45874386829,0.0,0.0,0.0001612787466,7.06635574808233e-07,0.0,1.1387057470479054e-05,9.253227931069851e-07,inf,,inf,inf
134,2023-03,Prospecting - Purchase - Accessory,0.0,0.0,0,0.0575013754219,,,,0.0,0.0,0.0,1.1598483814338472e-07,,,,inf
135,2023-03,Prospecting - Purchase Custom - 2021,0.0,2.048047479607,17,1349.444410002731,0.0,0.0,0.12047338115335293,0.008973427922130474,0.0,0.0001935799769981439,0.0027219364811585296,inf,,inf,inf
136,2023-03,Prospecting - Purchase Standard - 2020,0.0,0.0,0,0.1036427034317,,,,0.0,0.0,0.0,2.0905555900303267e-07,,,,inf
137,2023-03,Prospecting - Purchase Standard - 2021,0.0,0.0009991952001999998,4,3.372975406852,0.0,0.0,0.00024979880004999996,4.3779288314419125e-06,0.0,4.5548229881916215e-05,6.803559110628656e-06,inf,,inf,inf
138,2023-03,Prospecting - Purchase Standard - 2021 - Copy,0.0,0.0,0,0.074690002713,,,,0.0,0.0,0.0,1.5065566366081934e-07,,,,inf
139,2023-03,Prospecting Interests,0.0,3.300135236185,7,1863.2873748267891,0.0,0.0,0.4714478908835714,0.014459394115644071,0.0,7.970940229335338e-05,0.003758398525221858,inf,,inf,inf
140,2023-03,Prospecting-PurchaseCustom-2021,0.0,0.0,0,0.025656356155,,,,0.0,0.0,0.0,5.175090672445659e-08,,,,inf
141,2023-03,Prospecting_Advantage+Shopping Campaign,15448.999951,27.10200933735,3306,62755.0861266,570.0315337766975,4.673018738959468,0.00819782496592559,0.11874623501418269,0.07316825215480288,0.03764561199740375,0.12658198962482076,162.2920208110889,100.0,51.45074658576853,173.00124835155256
142,2023-03,Retargeting,35585.118923,44.2747782384,6419,94667.0627469,803.7334197675696,5.543716922106247,0.006897457273469389,0.19398794961864388,0.16853524257718547,0.07309352190300504,0.19095097934000055,115.10230540048715,100.0,43.36987373399353,113.3003260445952
143,2023-03,Retargeting (Shop Page),293.200303,0.1696610705,27,327.0136187,1728.1530886014302,10.859270481481483,0.006283743351851852,0.0007433623499858452,0.0013886305760768662,0.00030745055170293444,0.0006596124241778834,53.53204536846502,100.0,22.14055753917922,47.500929011761244
144,2023-03,Retargeting - Warm,0.0,0.0,0,0.29257868406099996,,,,0.0,0.0,0.0,5.901544278903491e-07,,,,inf
145,2023-03,Retargeting - Whitelisting,0.0,1.687761518801,0,1978.829046089,0.0,,inf,0.007394851188514637,0.0,0.0,0.003991455246766988,inf,,,inf
146,2023-03,Tprospecting,0.0,0.0,0,0.002197872281,,,,0.0,0.0,0.0,4.433282837170672e-09,,,,inf
147,2023-03,UTM [Facebook / (not set)],0.0,1.0091082608368,2,24.90120679659,0.0,0.0,0.5045541304184,0.004421362460787803,0.0,2.2774114940958108e-05,5.022771053190244e-05,inf,,inf,inf
